v__vVKdZM5Cy8_0_30,a man is shown holding a volleyball talking to the camera and leads into showing various jumps
v__vVKdZM5Cy8_29_108,he continues talking to the camera and moving around the gym hitting the ball
v_gsfIHiBB6xE_0_86,we see men in a field cutting tall grass as other watch
v_gsfIHiBB6xE_7_10,the left man uses a sickle and takes the lead over the man with the weed wacker
v_gsfIHiBB6xE_48_51,the man with the sickle finishes
v_gsfIHiBB6xE_50_60,the crowd claps for the man
v_gsfIHiBB6xE_51_56,the shirtless man walks away
v_gsfIHiBB6xE_55_86,the camera pans right to show the other man working on the grass
v_xrbKvttgcMA_0_7,a boy is standing on a court holding a racquet in his right hand a ball comes his way and he hits it very hard
v_xrbKvttgcMA_6_35,the boy walks towards the left and a man is there hitting the ball and he and the boy go back and forth taking turns hitting the ball very hard against the wall in front of them
v_xrbKvttgcMA_34_39,the ball rolls on the ground the boy picks it up and hits it to the wall and once more the man hits the ball and the camera points to the ground
v_mnS-nMZne3I_0_3,a man walks onto a diving board
v_mnS-nMZne3I_2_6,he jumps on the diving board several times and jumps into a pool
v_BTtMoBOHrlQ_17_34,a group is gathered inside a room shown in various martial arts poses
v_BTtMoBOHrlQ_37_173,they change movements text on the screen showing what they are doing
v_WsHzMciP5X8_0_22,a large audience is seen watching a sports game and leads into a coin toss
v_WsHzMciP5X8_15_68,the audience cheers more and leads into people throwing a ball and others hitting it
v_WsHzMciP5X8_59_102,more shots of the game being played are shown as well as others watching on the sides
v_PZjWkB_q2lE_0_167,cars are being washed at a car wash
v_PZjWkB_q2lE_50_70,a man in a red shirt talks to a man in a black shirt
v_PZjWkB_q2lE_77_89,the car is going through an automatic car wash
v_PZjWkB_q2lE_106_119,someone is now scrubbing a car to wash it
v_PZjWkB_q2lE_201_226,they walk into a garage and inspect the cars
v_n913aoCh1IQ_0_79,people stand on a slack rope and cross it on a beach
v_n913aoCh1IQ_48_52,a man takes his shirt off and throws it on the sand
v_n913aoCh1IQ_48_79,a man continues doing tricks on the slack rope
v_q2JRY6-riYA_0_43,people are sitting in blue bumper cars
v_q2JRY6-riYA_0_43,they drive around and bump into each other
v_q2JRY6-riYA_30_36,a little boy in a hat waves at the camera
v_WE9Md637nbc_9_52,a man fills a bowl with water then adds a cleaning solution
v_WE9Md637nbc_52_83,he uses a brush to scrub the shoes clean
v_UbVTGLlR0L8_5_93,people raft down a stony river on inflatable boats
v_UbVTGLlR0L8_22_34,two men are in the water and other men help get in the boat
v_UbVTGLlR0L8_92_182,the men pass between high mountains
v_l5HNvNpRTpk_36_173,spread mayo on both slices of bread then put on mustard and cheese on both slices of bread put ham then turkey meat and add other seasoning to your taste
v_uY0ngQlbIZc_0_16,two men that are matching each other are playing a game of racket ball
v_uY0ngQlbIZc_15_32,they are in an indoor enclosed court area playing the game
v_uY0ngQlbIZc_30_43,they are moving around all over the court trying to hit the ball
v_uY0ngQlbIZc_42_60,the bald man begins to walk out of the court smiling
v_Q6XjxUlbP2M_0_12,a group of people ride in bumper cars in a huge bumper car ride at an amusement park
v_Q6XjxUlbP2M_11_21,two yellow bumper cars are stuck in the middle of the track until they get bumped by another car
v_Q6XjxUlbP2M_20_38,the rest of the bumper car drivers continue to follow the course
v_X6IoTFqaegc_0_14,a woman s hand is shown wiping a glass screen followed by various objects sitting on a table
v_X6IoTFqaegc_14_39,the woman sprays the glass and follows the object down the glass
v_X6IoTFqaegc_38_72,she does this several times and shows where to plug in and how to use the tool
v_YkqO2oi9SIk_2_74,a group of swimmers cliff dive into a body of water surrounded by onlookers large rocks buildings and boats in a judged competition
v_YkqO2oi9SIk_7_50,the swimmers jump off a man made metal cliff wrapped in sponsored advertisement art and graphics
v_YkqO2oi9SIk_50_60,a group of judges hold up scorecards with numbers on them as car drive by on a nearby street and onlookers sit side by side on a raised wall watching
v_YkqO2oi9SIk_68_81,two swimmers hug while one swimmer jumps up and down and three more hold up trophies
v_KZ-6u3MUp44_9_61,a man spins throwing a disc through the air
v_J5wZTdD4XeU_0_28,two men are on a platform fencing
v_J5wZTdD4XeU_30_141,they jab at each other with their swords
v_J5wZTdD4XeU_142_181,a woman watches as they parlay back and forth
v_OG7-gtjRaEg_0_136,several children stand in front of a cage
v_OG7-gtjRaEg_19_136,a women is inside with a tiger
v_OG7-gtjRaEg_57_126,the children pull on a rope that against the tiger
v_OG7-gtjRaEg_107_136,they let go of the rope at the end
v_lHVn-5OwXMw_0_13,man is in a big stadium waking in the field
v_lHVn-5OwXMw_0_185,men are playing criquet in a field rnning on side to side with a lot of audience sitting on stands
v_Xm23RMCpDd8_0_49,a man stands on a field in an outdoor game surrounded by bleachers with people in them and performs a hammer throw
v_Xm23RMCpDd8_1_12,the man spins the hammer around many times and then lets the hammer go to fly into the hair and land in the field
v_Xm23RMCpDd8_26_50,a slow motion video of the hammer landing appears as the man looks happy with the score and dries off with a towel
v_SlT6OBmQqpc_14_53,he continues spinning and then does several kicks and punches while also throwing darts
v_LE05u6TR9MI_0_20,a large group of people are seen standing in a crowd yelling and playing a game of volleyball
v_LE05u6TR9MI_14_42,the group of girls continue to play while people cheer on the sides as well as cheerleaders
v_1Y3BV0Awjuo_5_18,we see food on a table and a lady picking at a potato
v_1Y3BV0Awjuo_17_37,the potato is cut then dropped in a pot
v_1Y3BV0Awjuo_37_66,it s transferred to cold water and the skin just slides off when pulled
v_1Y3BV0Awjuo_77_88,we see a red illustration on a potato and a potato is mashed
v_1Y3BV0Awjuo_88_112,two more potatoes are peeled easily another potato is boiled and dropped in cold water
v_LpTVTiu8oro_0_13,a shirtless man with a machete walks out into the front yard
v_LpTVTiu8oro_12_30,he starts hitting the grass repeatedly over and over cutting the grass
v_LpTVTiu8oro_28_75,instead of using a lawnmower he is cutting the grass with a machete
v_LpTVTiu8oro_74_90,he stands right up and walks up to a patch and then starts to use the machete towards it also
v_SvM0twHYsus_0_17,a woman looks through a large pile of clothing and begins throwing at the camera man
v_SvM0twHYsus_16_50,she miles his direction while talking and irons some clothes on the table
v_6ITE3hona-4_0_69,a person is assembling a vacuum on the carpet
v_6ITE3hona-4_69_73,they plug the vacuum in
v_6ITE3hona-4_72_118,they turn the vacuum on and begin vacuuming the floor
v_6ITE3hona-4_117_159,they take the attachment hose off and vacuum the base boards and stairs
v_6ITE3hona-4_161_169,they take the filter out and empty it
v_xfyoEDb6kVg_0_131,a boy spins around a gym with a tennis racket and pushes a ball around to another boy
v_xfyoEDb6kVg_16_39,the boys run back and fourth bouncing balls against a wall with their hands and a tennis racket
v_xfyoEDb6kVg_50_86,they slide around the floor pushing the ball and continue hitting the ball back and fourth across the gym
v_xs4MvE_uAtU_7_167,a person uses a brush to scrub a shoe over a sink
v_xs4MvE_uAtU_157_187,they wipe the shoe off with a white towel
v_7tdlcmbuLOA_0_52,a man is seen speaking to the camera that leads into several clips of people wake boarding
v_7tdlcmbuLOA_141_201,the boat then takes off and helps the girl ride along while she falls the first time then successfully rides
v_nxNJNn8blDw_7_25,a group of men in black started to removed the first half of the carpet in the living room then replaced it with lighter newer carpet
v_nxNJNn8blDw_10_25,the group of men in black shirts moved the couch from the wall to other side and removed the other half of the carpet exposing the green floor
v_nxNJNn8blDw_12_57,the group of men put the carpet on the floor they measure it cut it and taped it
v_XBbSLB3Ov0w_0_47,a group of eight people are white rafting in somewhat calm water as the two people in the back paddle them down the water
v_XBbSLB3Ov0w_46_119,the two people in the back continue paddling and the camera zooms in on them but the water is too calm for them to get the full experience and nothing is happening
v_uR-o9wILN6U_0_17,the man in blue shirt with cap is hitting the thick rope
v_uR-o9wILN6U_12_50,the man get on the rope and the crowd applauded
v_uR-o9wILN6U_31_192,the man in blue shirt started to bounced on the rope doing some tricks like sitting on the rope bouncing on his chest cartwheel and walking on the rope
v_Ga-204sSRoc_0_13,a man is seen kneeling of a roof while holding a piece of wood
v_Ga-204sSRoc_12_39,he begins hammering down the piece of wood while the camera pans around
v_Ga-204sSRoc_29_45,he continues hammering around and looks back at the camera
v_rtJTJ10ppRc_0_5,a group of people are outside at the beach playing sand volley ball
v_rtJTJ10ppRc_4_12,the ball falls and a fat boy with yellow shirts takes the ball and tries to serve it
v_rtJTJ10ppRc_11_21,however the ball doesn t make it over the net rolls back and he goes to get it
v_l12QfUhRLLc_0_46,stadium is shown with a lot of people in the audience sitting on stands watching a criquet game
v_Ej_a4iCd45I_4_164,we see men playing beach volleyball
v_Ej_a4iCd45I_15_57,we see an interview with a man
v_Ej_a4iCd45I_67_72,two men high five each other the men all trade sides
v_Ej_a4iCd45I_96_104,the ball lands on the ground
v_Ej_a4iCd45I_121_125,a man kicks the ball to the other side
v_Ej_a4iCd45I_135_142,a man jumps and spins in the air
v_Ej_a4iCd45I_150_155,the man in gray daces as the other men jump around
v_lRRBeGRTpdc_16_19,a man is bending on the floor srronded by hoola hoops
v_lRRBeGRTpdc_19_129,second woman with yellow hair starts dancing two people appears and a set of dancing women appears doing tricks with a hoola hoop while the man is watching them woman with green jacket is singing the song
v_rDlPcW_2nG0_0_30,two women standing in the kitchen one girl is wearing a black top and the other one is wearing a beige top
v_rDlPcW_2nG0_25_104,the woman in beige showed a sandwich on the kitchen counter then started peeing the green cucumber using a peeler then start slicing the cucumber
v_rDlPcW_2nG0_57_144,she then spread butter on the bread placed the sliced cucumber on the bread sprinkle some salt cut the edges of the bread then sliced it into triangle then placed in on the white plate then both of the women ate the sandwich
v_F1-PnXa9SwQ_11_24,she starts mowing the lawn
v_F1-PnXa9SwQ_23_34,she turns around and goes back the other way
v_mCdKLZGnKxk_0_76,someone is placing a vent on the roof of a house
v_mCdKLZGnKxk_50_57,they seal the vent with glue
v_bpfak_VIJ8o_61_170,the couple walk onto a sandy pit and pan around a group of players
v_EMgWolnolDg_0_60,two men outside in the woods while one man wearing a knit cap balances on a rope tied across two trees while one man with a black beard supports the man with the knit cap
v_mFSdzT5gXQs_0_35,a computer generated game of a man he starts spinning
v_mFSdzT5gXQs_34_84,he turns around quickly and lets go of the frisbee and the refs run up to mark where it lands
v_mFSdzT5gXQs_64_149,the man starts to do it again he spins and throws again
v_mFSdzT5gXQs_148_222,the score shows up on the screen before he spins and throws again and then he cheers in excitment
v_Ie7DREiXp08_0_56,a woman is seen speaking to the camera and pouring out liquids into a case
v_Ie7DREiXp08_54_112,she then pulls contacts into the case and then places one in each eye
v_Ie7DREiXp08_116_162,she holds up the case in the end followed by her putting the contacts back into the case
v_AXA-G5DdNrU_0_13,people raft down a rocky river
v_AXA-G5DdNrU_12_24,suddenly the boat turn over and all men fall in the water
v_AXA-G5DdNrU_65_73,after persons in a boat rescue a man in the water and recover the boat
v_AXA-G5DdNrU_72_82,two men stand in the shore next to a ladder
v_AXA-G5DdNrU_81_91,rafters are still in the water waiting
v_pbeQcGC3nXY_24_58,he gets dressed in his gear and goes to the studio for practice
v_pbeQcGC3nXY_82_122,there is a certain stance and way you move your feet when you fence that helps with moving towards and from the opponet
v__IlyE43ZUH8_73_161,he picks up several window screens while he talks about them
v_p-JFdMUWVvU_0_9,an older man is seen standing before two pucks while another person pushes them along the ice
v_p-JFdMUWVvU_8_37,the man bends down several times and then glides along the ice with the pucks
v_53tCYiyAyf0_8_22,he looks closely off into the distance and continues throwing darts
v_38qpTblXDTw_0_15,the woman drives the lawnmower towards the camera
v_j0FMv4RDpEk_21_187,men are working on a roof
v_j0FMv4RDpEk_21_41,a man is spraying the paste on the roof a male is handing off the pieces and a guy is adding the pieces to the pasted area on the roof
v_j0FMv4RDpEk_87_135,a person is spraying the paste on the roof pieces
v_WTOTYZOu3MQ_0_34,the barefoot man serve the ball but missed it
v_WTOTYZOu3MQ_17_58,the man served the ball and hit the wall but it just bounced so low that the man can t hit it
v_WTOTYZOu3MQ_52_129,the man chase after the ball picke it up and hit then a shirtless man came up to him and teach him how to serve the ball
v_r1v5fEOypSM_1_18,a person rides a wake board behind a boat through the choppy water
v_r1v5fEOypSM_18_84,the wake boarder jumps over the wake of the boat and does flips
v_r1v5fEOypSM_79_87,the wake boarder does a final jump and falls into the water
v_Uru0CastJqU_0_11,a person is seen walking forward and jumping up and down and diving in a pool
v_Uru0CastJqU_10_55,the same person is shown several more times performing various dives off a high board while the camera captures him from several angles
v_d1JA5V3hO3Q_14_59,we see a title screen and people in suits wash cars as a joke
v_d1JA5V3hO3Q_58_92,a man and a small boy with high powered hoses wash cars followed by cheerleaders
v__4wEUsTft44_0_15,in a blue room two men are using tools and fixing up the carpet
v__4wEUsTft44_14_47,it seems like they just put in new carpet and now they are making sure it is held down correctly
v__4wEUsTft44_46_81,they use a nail gun of some type to nail the ends of the corner
v__4wEUsTft44_80_114,one of the men walks around checking to see if anything is missed
v_QPxiOzXkUFM_60_210,people are in boat paddling in the river and arriving to a camp on pier
v_MXbwIfqSq_Q_0_46,a picture of a man is shown and then drawings of human vertebrae
v_MXbwIfqSq_Q_44_164,the man in gray out is standing in a room and started to rotate his hands forward and backward
v_MXbwIfqSq_Q_157_228,the man is swaying side to side and move his arms in front of him
v_8xYzQMbI5fM_3_21,a person is seen making marks on a paper using a tool as well as a pencil
v_8xYzQMbI5fM_20_47,he then screws the tools in place of the holes and the camera pans down the finished area
v_8xYzQMbI5fM_47_81,he then wipes down the area measures out more area and then rolling the paper down over a tool
v_8xYzQMbI5fM_80_91,finally he takes a sharp object and runs it all along the paper
v_b02GzZM5iGI_0_85,people are playing volleyball on a beach
v_b02GzZM5iGI_28_34,a girl falls down onto the sand
v_b02GzZM5iGI_59_62,a girl raises her hands in the air
v_IjKWgD0y4rc_11_26,three children in life vests and two supervising adults are on a raft waiting to go rafting
v_IjKWgD0y4rc_26_124,the group rafting down a river with all it s bumps and water splashing
v_IjKWgD0y4rc_40_95,there is a yellow text that comes on screen showing the locations they are at
v_IjKWgD0y4rc_123_140,the children are at the destination as one young girl comes close to the cam and waves at it
v_IjKWgD0y4rc_140_148,a white screen appears and two words appear one in yellow at the top of the sceeen and one in blue at the bottom on the screen and both then move off screen
v_gCx-ucvPhDY_2_5,he then begins running and does two hops to get to the end of the board
v_Gi9aPJOgn6M_0_22,a car commercial begins with numerous people washing a vehicle as it goes through a professional car wash
v_vjVtKL3xd8w_41_137,we see a lady putting a roller in her hair
v_QJmoA3byOzo_1_18,the camera zooms in to show the car s front right wheel
v_QJmoA3byOzo_18_47,the camera zooms out to show the man spraying the car with soap
v_QJmoA3byOzo_29_65,the camera zooms in again to show the soap running down the back of the car then the camera moves to show the left side of the car
v_QJmoA3byOzo_112_190,then two men spray water on the car to wash the soap off
v_k5vE0ehf5TA_0_68,an individual uses a vacuum cleaner hose to play with a dog
v_k5vE0ehf5TA_3_16,the camera switches to a more side view of the dog
v_k5vE0ehf5TA_15_68,the camera switches to a more top down view of the dog
v_r8RJSDKy9iA_0_25,a young girl has several people holding her eye open while another tries to put in a contact lens
v_r8RJSDKy9iA_26_79,they cannot get the lens in at the eye at first and try over and over again
v_r8RJSDKy9iA_79_99,they eventually succeed in getting the lens in but the girl stands up as thers laugh
v_ZVKUKjVYwF8_0_41,a person is seen moving down a set of stairs and holding out various measuring items
v_ZVKUKjVYwF8_36_91,the man kneels down and begins putting carpeting down on the floor as well as on the stairs
v_ZVKUKjVYwF8_83_110,the man finishes putting the carpet down and the camera zooming in on his work
v_aEWVDbV76_Q_26_57,then the person water ski behind the boat while people watch
v_aEWVDbV76_Q_56_122,the person falls in the water but stands again and continues doing water ski
v_aEWVDbV76_Q_94_131,a boat appears in the river behind the person while the person water ski
v_Qz_PtO18pXE_5_9,she springs backward into the water in front of a watching group
v_cM67XJS7yM8_9_34,shots of people playing shuffle board are shown followed by people celebrating and the woman speaking to the camera
v_9WmsYbZl1pw_83_116,a purple onion celery and parsley then get chopped up individually and each individually gets thrown into the bowl where it begins to get mixed by a whisk and then seasoned with salt and pepper and mixed some more
v_9WmsYbZl1pw_115_120,a finger dips into the bowl to get a sample out and mixing continues for a bit longer
v_9WmsYbZl1pw_119_140,a small brush with melted butter begins to butter bread on both sides which gets put onto a flat grill and flipped until both sides are grilled
v_9WmsYbZl1pw_139_144,some white shredded food gets thrown onto the grill and is stirred around by a black spatula
v_9WmsYbZl1pw_147_163,thin slices of meat appear next to the white shredded food and they get topped with slices of swiss cheese and covered with a white bowl until the cheese melts then the white shredded food is scooped up and put onto the meat and cheese
v_9WmsYbZl1pw_162_182,the mixed sauce from the clear bowl is then shown being spread onto the bread with a spoon and the meat cheese and shredded white food is put onto the bread topped with the other bread and then sliced in half diagonally
v_9WmsYbZl1pw_181_238,the sandwich is then spread apart and a hand picks up one half to show it at different angles it gets bitten a few times and then put back on the plate where the rest of the video just shows it at differently angles and short previous seen clip of the meat being sliced
v_DzCk5xjSF9o_0_31,a lady in white stripes shirt is standing next to a young boy they are standing at the counter they cut the side of the bread put spread on it roll the bread in a plastic cut the side of the bread put meat on the bread shredded the cheese roll the bread in the plastic
v_VOnP9N7FAT8_0_176,a woman is sitting down in a chair playing an accordion
v_VOnP9N7FAT8_165_171,she stops playing and puts her arm down
v_nUghBtcrTPA_0_68,two men are fighting in an asian art form outside
v_nUghBtcrTPA_70_129,they are taking swings and hits as well as kicks at each other throughout
v_vu-3Zi94F0M_0_5,a man is seen sitting in a kayak looking to the camera
v_vu-3Zi94F0M_4_15,he then sticks his paddle in the water and begins moving along
v_vu-3Zi94F0M_11_18,he continues riding around an area while moving the paddle
v_qZvP5BvVbcg_0_208,some people are skiing down a mountain and following each other
v_qZvP5BvVbcg_80_228,they finish by going faster and faster until they finish
v_RWir3muDHg0_2_33,the men wearing yellow and blue shirts pick up the rope and are getting in position to play tug o war
v_RWir3muDHg0_32_78,suddenly the men start pulling on the rope as other men are instructing them and the spectators are cheering
v_RWir3muDHg0_77_82,the men in the yellow and blue shirts are easily pulling the rope and they have won while the people around them cheer
v_uqlErIm56Jg_0_62,a close up of a sneaker is shown followed by a person turning on a faucet and letting the water run over the shoe
v_uqlErIm56Jg_50_178,the person then takes show polish and begins scrubbing the shoe with a toothbrush while still running it under the water
v_uqlErIm56Jg_161_221,the person turns off the water and presents the shoe in the sink
v_8ohisLftwZ4_1_16,two men play squash in a room
v_8ohisLftwZ4_15_22,a player goes to find the ball and throw it to his partner
v_8ohisLftwZ4_21_45,then the two men continues playing squash
v_8ohisLftwZ4_44_84,a man pick up a ball from the floor and continues squash
v__ucD-3rUWWE_10_40,they begin to move to their left and fall over the first hill of large rocks and meet in the corner and begin talking
v__ucD-3rUWWE_39_77,the second person begins to kayak and goes ferociously down the next steep hill of rocks and waits
v__ucD-3rUWWE_76_99,shortly after the man in the blue jacket follows suit and comes behind them
v_iBpyYbLv1WU_0_19,a man is strumming away on his guitar aggressively
v_iBpyYbLv1WU_18_49,another man with a blue guitar is playing and knocking around all over his guitar
v_iBpyYbLv1WU_49_79,a man in a red shirt who has an electric guitar is tapping his foot keeping tempo and playing a tune
v_iBpyYbLv1WU_78_96,he plays up and down a scale or tune
v_bFm6E4cz5tM_5_18,a man water ski on front a glacier
v_bFm6E4cz5tM_17_29,the man watch a seal and a whale in the cold water
v_bFm6E4cz5tM_29_78,the man water ski in the water holding a rope pulled by a boat
v_bFm6E4cz5tM_77_107,the man bends to pass a glacier then he pass over an iceberg
v_bFm6E4cz5tM_112_115,a whale swim in the ocean
v_bFm6E4cz5tM_107_141,after the man passes over an iceberg and spins then snowboard over a big iceberg
v_WUSEdPfHPoY_0_18,two men enter a squash court to compete in a game of squash
v_WUSEdPfHPoY_18_29,one man is wearing a white shirt and the other man is wearing a dark shirt
v_WUSEdPfHPoY_28_148,the men begin playing while the game progresses each man serves from the serving box
v_WUSEdPfHPoY_148_168,the game finishes with a hand shake and a wave to the crowd
v_WUSEdPfHPoY_167_212,a girl in a pink blouse enters the squash court as another man enters the court
v_sOL5ksIFX50_8_48,curlers ar shown as they take different shot and sweep down the ice
v_qlP8qKtGE7U_0_17,a little baby boy is sitting in his high chair dipping a fork into a glass of chocolate milk being held by an adult
v_qlP8qKtGE7U_16_34,the adult takes several turn dipping the fork in the cup and licking it
v_aVHmi3Kjr_Q_0_21,a christmas tree is shown followed by several people moving in fast motion hanging up a set of lights
v_aVHmi3Kjr_Q_12_57,the people move all around the house up and down the ladder and end by turning off the lights to see
v_r7E7cVoJ0JE_0_5,a man in black pants is standing on a roof and nailing a long shingle onto the roof
v_r7E7cVoJ0JE_4_20,a man in blue shorts appears on the right and is also nailing long shingles on the roof
v_r7E7cVoJ0JE_34_57,the zoom goes in on the an wearing long black pants and he s nailing shingles onto the outside perimeter of the roof
v_e5e16U5hnzY_37_68,secondly she shows the proper stance of throwing the item and throws the discuss how into the air
v_e5e16U5hnzY_68_109,she demonstrates bending down and spinning with the disk and does one throw full out
v_e5e16U5hnzY_106_152,the man then tries to throw how the woman did and attempts to throw more and get better
v_Epl3pExUuNs_0_126,people are sitting in bumper cars crashing into each other
v_p8uTRV3u3JM_0_80,two groups of men wearing uniforms one with dark shirts and one with white shirts are playing on an indoor volleyball court
v_p8uTRV3u3JM_13_17,the man in the darker jersey wearing number dives to the ground to save the ball
v_p8uTRV3u3JM_63_80,a team member wearing a dark shirt spikes the ball but it goes out of bounds and the team with the lighter shirts cheer on while the guy who spiked the ball out of bounds bends over in disappointment
v_QuU6I9w1btI_0_12,two vacuums one taller and one is shorter is show
v_QuU6I9w1btI_10_60,the vacuum is being use on the carpet wooden floor on the corner under the table and on the side of the trash can and then the carpet
v_QuU6I9w1btI_22_71,a hand is pulling out a tube used the tube to vacuum the stairs and the corner of the ceiling then a hand took out the tube and threw away the dust from the transparent tube
v_FLbTQGyoEMk_7_26,she squeezes the side of her right eye and pokes out a contact lens
v_FLbTQGyoEMk_25_41,she moves on to her left eye and pokes out a contact lens
v_0rX2f0H3AaA_6_43,then a blue mat is shown and an individual begins sweeping and laying the blue mat against the mat
v_0rX2f0H3AaA_42_84,the man takes out a measuring tape and cuts off a piece of the blue mat and continues covering the floor
v_3CO7fRiJOy4_0_4,several small children drive around in bumper cars
v_3CO7fRiJOy4_3_17,one of them continuously spins in circles
v_3CO7fRiJOy4_17_25,she rides alone after the others have left
v_tLxv2E7gj5c_0_18,two people are seen running inside an indoor closed room and hitting a tennis ball around with rackets
v_tLxv2E7gj5c_9_31,the men continue running around hitting the ball off the wall
v_j1oB2NAlYsQ_25_56,there is a diver wearing yellow swim trunks is diving from a diving board in an indoor swimming pool
v_j1oB2NAlYsQ_55_95,he jumps off of the diving board several times as some other people are leisurely swimming in the pool
v_4WNso9fVJG8_27_100,she showed her hand then showed a sclera lenses and put it on her right eye pupil went closer to the camera to show her eye then removed the contact lens from her eye by pinching it
v_Vx4ZW7Xseyg_0_165,a guy is diving off a diving board doing flips in the air and lands in a pool of water the guy dives and do different flips many different times
v_Vx4ZW7Xseyg_33_165,the man seems to be practicing his dives and flips of the diving board
v_Vx4ZW7Xseyg_43_165,the guy is trying to jump his highest to get a better diving flip
v_zHzKPtrgv1k_0_26,a set of kids are in bumper cars and begin driving and hitting each other
v_zHzKPtrgv1k_25_102,one of the young kids runs into wall and the males who are operating the ride assist the child
v_u2hzK9YyIXY_0_35,a person s shoe is seen sitting in a sink and the person scrubs the outside of the shoe with water running
v_u2hzK9YyIXY_33_44,the person turns the water off and let s the dirt from the shoe run down the sink
v_Lfj9JC7uWmE_0_65,man are playing war of a tug in an open field in font of a lake
v_Lfj9JC7uWmE_0_54,men are standing in sidewalk watching the men playing and taking pictures
v_AuS32BoK0Bg_23_47,he grabs his skies and boards a lift
v_AuS32BoK0Bg_53_214,he is then shown skiing down various hills and mountains
v_5Chl3x_mx40_0_209,the players are playing curling in an ice court
v_5Chl3x_mx40_19_196,the players pushed the stone and two people are brushing the front of the stone until it reached the target
v_5Chl3x_mx40_162_207,an asian girl pushed the stone and the other girl is brushing the front of the stone until it hit other stones
v_VeU_EBE-YPE_32_73,there are several seagull brand acoustic guitars are shown displayed in a store
v_VeU_EBE-YPE_72_120,a man dressed in black seated on a stool is playing the acoustic guitar in the store where the guitars are displayed
v_VeU_EBE-YPE_119_135,the man continues playing the guitar
v_oeSyeZqlC1g_11_27,an adult and several teen in canoes holds paddles
v_oeSyeZqlC1g_26_54,the man shows the teens how to move the oars
v_oeSyeZqlC1g_53_81,the teens follow the instructions of the man and row the oars
v_GwmpYLRpJQw_0_126,snowy mountins are shown and people is doing snowboard going down the hill holding poles
v_GwmpYLRpJQw_140_171,people doing snowboarding are going down the mountain with red lighes and fireworks are in sky
v_QHd9bJOuvIU_0_7,a man is walking up a ladder to a roof
v_QHd9bJOuvIU_19_27,he is standing in front of a house talking
v_QHd9bJOuvIU_19_87,men are putting new shingles onto a roof
v_4S5ethZhgqs_0_9,a big green garbage can is pushed up against a brick wall and a reindeer jumps out drinking from a coffee cup
v_4S5ethZhgqs_7_18,the reindeer continues to drink out of the coffee cup and eventually falls out of over the garbage can
v_DJ5tenTs0A0_0_25,a child ski on the snow holding two poles and wearing skies
v_DJ5tenTs0A0_19_33,adults ski behind the child
v_DJ5tenTs0A0_24_81,then the child stops then start to walk until start sliding on the hill
v_2Mw-3jScc0M_44_206,a boat is prepared and the group starts water skiing wakeboarding and the like
v_qfCqVXhNPE8_0_219,a woman with black hair is explaining something
v_qfCqVXhNPE8_124_147,the women removes the rolls from her hair
v_0IxId05Eo6k_13_34,they take a bow pick up the rope and each team begins to tug on the rope until a winner is called
v_0IxId05Eo6k_33_50,a woman referee is now standing with her two arms up and she lets them down to indicate that the two teams can start tugging on the rope and they do until she blows a whistle to indicate the winner
v_0IxId05Eo6k_49_86,two short clips play and it shows a womens tug-of-war match then a mens but it doesn t show much and then it goes straight to outdoor shots of the city and text on the screen appear with the network logo website and rights of the video
v_6qghJRLpHpo_0_19,a small group of people are seen riding kayaks down a rough river with one person performing a flip in the water
v_6qghJRLpHpo_18_36,the person performs several more flips with the camera captures him from far away
v_n7ED3zaQqws_0_12,a person is seen moving along a pool while the camera watches from behind
v_n7ED3zaQqws_11_39,a man is then seen speaking to the camera and moving his arms around
v_n7ED3zaQqws_40_55,more clips are shown of the person swimming along the water
v_nEv28s46Kvo_39_224,the two men fence in between title screens
v_nEv28s46Kvo_89_224,the men switch from outdoors to indoors
v_nEv28s46Kvo_180_224,we see a men fighting in slow motion
v_fCE3Eo7_Nmw_5_13,a person takes a knife and cut the ends of a potato then the person peels the potato
v_fCE3Eo7_Nmw_12_58,after the person cut the potato in squares
v_5c1jHhHUwPI_0_9,pitcher throw the ball to the batter playing criquet
v_5c1jHhHUwPI_8_43,a lo of people wearing black unifroms are running in the field fighting
v_LnEed8TnWwk_3_112,shots of people standing on the sides are shown as well as a group of girls playing tug of war with one another
v_LnEed8TnWwk_55_170,several more shots are shown of girls playing tug of war against one another while people celebrate on the sides as well as with their team mates
v_DIF8qouivIU_0_41,a man wearing a white fencing outfit walks over to a woman in leather with her hands tied together
v_DIF8qouivIU_18_44,he holds her waist and speaks to her while watching the men fence behind them
v_DIF8qouivIU_80_136,they speak to another couple defiantly and the men prepare to fight
v_DIF8qouivIU_135_170,the men fence back and fourth when the older gentleman pinches his eyes and fight again
v_DIF8qouivIU_165_223,the men become agitated and one leaves with shirt off
v_dHzX9NqyBZw_0_13,man is standing behind a counte behind the pool
v_dHzX9NqyBZw_0_11,two men are standing on top of trampolines and make a synchronized jump into the pool
v_dHzX9NqyBZw_10_13,man is going up the stairs to the trampoline
v_z5bc9KKiAGI_0_41,a boy is standing behind a counter
v_z5bc9KKiAGI_0_36,he is throwing darts at a wall
v_H2-rEH9TXR4_1_6,a man in a white hat throws a dart at a board
v_H2-rEH9TXR4_5_10,the woman walks up to the board
v_rHWOESWciSc_17_39,he peels extremely fast finishing in seconds
v_XPN_PSadJ_A_25_61,the man then begins riding down the track with several others riding in front
v_XPN_PSadJ_A_60_82,the person rides all around the area and ends with a go pro logo
